state,fiscal_year,season,is_current_cycle,vendor,county,program,channel,fill_type,delivery_terms,price_unit,contracted_tons,price_per_ton,extended_value,price_costars,contract_no,record_type,measure_basis,tons_basis,penndot_tons,costars_tons,agency_tons,purchasing_entity,source_doc,source_page,source_url,source_sha256,retrieved_at,entity,change_notice
PA,2022,2021/2022,False,Unattributed,Fulton,Statewide Contract,COSTARS,combined,delivered,USD/short ton,100.0,,,,,costars_member,volume_only,costars_member_roster,,,,Ayr Township Supervisors,PA_estimates_FY2022_6100053321.xlsx,,https://www.emarketplace.state.pa.us/FileDownload.aspx?file=6100053321/Solicitation_3.xlsx&OriginalFileName=4. Exhibit 1 to Specifications - Sodium Chloride Estimates 2021-2022.xlsx,f236d8b2a904717d8ef4ca3cf6697a0b3fbac107500ae535f0281fef25d2182c,2026-09-09T13:15:55,Ayr Township Supervisors,
PA,2022,2021/2022,False,Unattributed,Greene,Statewide Contract,,combined,delivered,USD/short ton,12526.0,,,,,volume_only,volume_only,committed_estimate,10000.0,2376.0,150.0,,PA_estimates_FY2022_6100053321.xlsx,,https://www.emarketplace.state.pa.us/FileDownload.aspx?file=6100053321/Solicitation_3.xlsx&OriginalFileName=4. Exhibit 1 to Specifications - Sodium Chloride Estimates 2021-2022.xlsx,f236d8b2a904717d8ef4ca3cf6697a0b3fbac107500ae535f0281fef25d2182c,2026-09-09T13:15:55,,
PA,2022,2021/2022,False,Unattributed,Greene,Statewide Contract,COSTARS,combined,delivered,USD/short ton,450.0,,,,,costars_member,volume_only,costars_member_roster,,,,Waynesburg Borough,PA_estimates_FY2022_6100053321.xlsx,,https://www.emarketplace.state.pa.us/FileDownload.aspx?file=6100053321/Solicitation_3.xlsx&OriginalFileName=4. Exhibit 1 to Specifications - Sodium Chloride Estimates 2021-2022.xlsx,f236d8b2a904717d8ef4ca3cf6697a0b3fbac107500ae535f0281fef25d2182c,2026-09-09T13:15:55,Waynesburg Borough,
PA,2022,2021/2022,False,Unattributed,Greene,Statewide Contract,COSTARS,combined,delivered,USD/short ton,100.0,,,,,costars_member,volume_only,costars_member_roster,,,,Washington Township,PA_estimates_FY2022_6100053321.xlsx,,https://www.emarketplace.state.pa.us/FileDownload.aspx?file=6100053321/Solicitation_3.xlsx&OriginalFileName=4. Exhibit 1 to Specifications - Sodium Chloride Estimates 2021-2022.xlsx,f236d8b2a904717d8ef4ca3cf6697a0b3fbac107500ae535f0281fef25d2182c,2026-09-09T13:15:55,Washington Township,
PA,2022,2021/2022,False,Unattributed,Greene,Statewide Contract,COSTARS,combined,delivered,USD/short ton,66.0,,,,,costars_member,volume_only,costars_member_roster,,,,Rices Landing Borough,PA_estimates_FY2022_6100053321.xlsx,,https://www.emarketplace.state.pa.us/FileDownload.aspx?file=6100053321/Solicitation_3.xlsx&OriginalFileName=4. Exhibit 1 to Specifications - Sodium Chloride Estimates 2021-2022.xlsx,f236d8b2a904717d8ef4ca3cf6697a0b3fbac107500ae535f0281fef25d2182c,2026-09-09T13:15:55,Rices Landing Borough,
PA,2022,2021/2022,False,Unattributed,Greene,Statewide Contract,COSTARS,combined,delivered,USD/short ton,200.0,,,,,costars_member,volume_only,costars_member_roster,,,,Morgan Township,PA_estimates_FY2022_6100053321.xlsx,,https://www.emarketplace.state.pa.us/FileDownload.aspx?file=6100053321/Solicitation_3.xlsx&OriginalFileName=4. Exhibit 1 to Specifications - Sodium Chloride Estimates 2021-2022.xlsx,f236d8b2a904717d8ef4ca3cf6697a0b3fbac107500ae535f0281fef25d2182c,2026-09-09T13:15:55,Morgan Township,
PA,2022,2021/2022,False,Unattributed,Greene,Statewide Contract,COSTARS,combined,delivered,USD/short ton,100.0,,,,,costars_member,volume_only,costars_member_roster,,,,Jefferson Township,PA_estimates_FY2022_6100053321.xlsx,,https://www.emarketplace.state.pa.us/FileDownload.aspx?file=6100053321/Solicitation_3.xlsx&OriginalFileName=4. Exhibit 1 to Specifications - Sodium Chloride Estimates 2021-2022.xlsx,f236d8b2a904717d8ef4ca3cf6697a0b3fbac107500ae535f0281fef25d2182c,2026-09-09T13:15:55,Jefferson Township,
PA,2022,2021/2022,False,Unattributed,Greene,Statewide Contract,COSTARS,combined,delivered,USD/short ton,100.0,,,,,costars_member,volume_only,costars_member_roster,,,,Greene Township,PA_estimates_FY2022_6100053321.xlsx,,https://www.emarketplace.state.pa.us/FileDownload.aspx?file=6100053321/Solicitation_3.xlsx&OriginalFileName=4. Exhibit 1 to Specifications - Sodium Chloride Estimates 2021-2022.xlsx,f236d8b2a904717d8ef4ca3cf6697a0b3fbac107500ae535f0281fef25d2182c,2026-09-09T13:15:55,Greene Township,
PA,2022,2021/2022,False,Unattributed,Greene,Statewide Contract,COSTARS,combined,delivered,USD/short ton,110.0,,,,,costars_member,volume_only,costars_member_roster,,,,Greene County,PA_estimates_FY2022_6100053321.xlsx,,https://www.emarketplace.state.pa.us/FileDownload.aspx?file=6100053321/Solicitation_3.xlsx&OriginalFileName=4. Exhibit 1 to Specifications - Sodium Chloride Estimates 2021-2022.xlsx,f236d8b2a904717d8ef4ca3cf6697a0b3fbac107500ae535f0281fef25d2182c,2026-09-09T13:15:55,Greene County,
PA,2022,2021/2022,False,Unattributed,Greene,Statewide Contract,COSTARS,combined,delivered,USD/short ton,800.0,,,,,costars_member,volume_only,costars_member_roster,,,,Franklin Township,PA_estimates_FY2022_6100053321.xlsx,,https://www.emarketplace.state.pa.us/FileDownload.aspx?file=6100053321/Solicitation_3.xlsx&OriginalFileName=4. Exhibit 1 to Specifications - Sodium Chloride Estimates 2021-2022.xlsx,f236d8b2a904717d8ef4ca3cf6697a0b3fbac107500ae535f0281fef25d2182c,2026-09-09T13:15:55,Franklin Township,
PA,2022,2021/2022,False,Unattributed,Greene,Statewide Contract,COSTARS,combined,delivered,USD/short ton,200.0,,,,,costars_member,volume_only,costars_member_roster,,,,Dunkard Township,PA_estimates_FY2022_6100053321.xlsx,,https://www.emarketplace.state.pa.us/FileDownload.aspx?file=6100053321/Solicitation_3.xlsx&OriginalFileName=4. Exhibit 1 to Specifications - Sodium Chloride Estimates 2021-2022.xlsx,f236d8b2a904717d8ef4ca3cf6697a0b3fbac107500ae535f0281fef25d2182c,2026-09-09T13:15:55,Dunkard Township,
PA,2022,2021/2022,False,Unattributed,Greene,Statewide Contract,COSTARS,combined,delivered,USD/short ton,150.0,,,,,costars_member,volume_only,costars_member_roster,,,,Cumberland Township,PA_estimates_FY2022_6100053321.xlsx,,https://www.emarketplace.state.pa.us/FileDownload.aspx?file=6100053321/Solicitation_3.xlsx&OriginalFileName=4. Exhibit 1 to Specifications - Sodium Chloride Estimates 2021-2022.xlsx,f236d8b2a904717d8ef4ca3cf6697a0b3fbac107500ae535f0281fef25d2182c,2026-09-09T13:15:55,Cumberland Township,
PA,2022,2021/2022,False,Unattributed,Greene,Statewide Contract,COSTARS,combined,delivered,USD/short ton,100.0,,,,,costars_member,volume_only,costars_member_roster,,,,Center Township,PA_estimates_FY2022_6100053321.xlsx,,https://www.emarketplace.state.pa.us/FileDownload.aspx?file=6100053321/Solicitation_3.xlsx&OriginalFileName=4. Exhibit 1 to Specifications - Sodium Chloride Estimates 2021-2022.xlsx,f236d8b2a904717d8ef4ca3cf6697a0b3fbac107500ae535f0281fef25d2182c,2026-09-09T13:15:55,Center Township,
PA,2022,2021/2022,False,Unattributed,Huntingdon,Statewide Contract,,combined,delivered,USD/short ton,8460.0,,,,,volume_only,volume_only,committed_estimate,6500.0,1750.0,210.0,,PA_estimates_FY2022_6100053321.xlsx,,https://www.emarketplace.state.pa.us/FileDownload.aspx?file=6100053321/Solicitation_3.xlsx&OriginalFileName=4. Exhibit 1 to Specifications - Sodium Chloride Estimates 2021-2022.xlsx,f236d8b2a904717d8ef4ca3cf6697a0b3fbac107500ae535f0281fef25d2182c,2026-09-09T13:15:55,,
PA,2022,2021/2022,False,Unattributed,Huntingdon,Statewide Contract,COSTARS,combined,delivered,USD/short ton,140.0,,,,,costars_member,volume_only,costars_member_roster,,,,Penn Township,PA_estimates_FY2022_6100053321.xlsx,,https://www.emarketplace.state.pa.us/FileDownload.aspx?file=6100053321/Solicitation_3.xlsx&OriginalFileName=4. Exhibit 1 to Specifications - Sodium Chloride Estimates 2021-2022.xlsx,f236d8b2a904717d8ef4ca3cf6697a0b3fbac107500ae535f0281fef25d2182c,2026-09-09T13:15:55,Penn Township,
PA,2022,2021/2022,False,Unattributed,Huntingdon,Statewide Contract,COSTARS,combined,delivered,USD/short ton,400.0,,,,,costars_member,volume_only,costars_member_roster,,,,Huntingdon Borough,PA_estimates_FY2022_6100053321.xlsx,,https://www.emarketplace.state.pa.us/FileDownload.aspx?file=6100053321/Solicitation_3.xlsx&OriginalFileName=4. Exhibit 1 to Specifications - Sodium Chloride Estimates 2021-2022.xlsx,f236d8b2a904717d8ef4ca3cf6697a0b3fbac107500ae535f0281fef25d2182c,2026-09-09T13:15:55,Huntingdon Borough,
PA,2022,2021/2022,False,Unattributed,Huntingdon,Statewide Contract,COSTARS,combined,delivered,USD/short ton,50.0,,,,,costars_member,volume_only,costars_member_roster,,,,Dublin Township,PA_estimates_FY2022_6100053321.xlsx,,https://www.emarketplace.state.pa.us/FileDownload.aspx?file=6100053321/Solicitation_3.xlsx&OriginalFileName=4. Exhibit 1 to Specifications - Sodium Chloride Estimates 2021-2022.xlsx,f236d8b2a904717d8ef4ca3cf6697a0b3fbac107500ae535f0281fef25d2182c,2026-09-09T13:15:55,Dublin Township,
PA,2022,2021/2022,False,Unattributed,Huntingdon,Statewide Contract,COSTARS,combined,delivered,USD/short ton,460.0,,,,,costars_member,volume_only,costars_member_roster,,,,Mount Union Borough,PA_estimates_FY2022_6100053321.xlsx,,https://www.emarketplace.state.pa.us/FileDownload.aspx?file=6100053321/Solicitation_3.xlsx&OriginalFileName=4. Exhibit 1 to Specifications - Sodium Chloride Estimates 2021-2022.xlsx,f236d8b2a904717d8ef4ca3cf6697a0b3fbac107500ae535f0281fef25d2182c,2026-09-09T13:15:55,Mount Union Borough,
PA,2022,2021/2022,False,Unattributed,Huntingdon,Statewide Contract,COSTARS,combined,delivered,USD/short ton,480.0,,,,,costars_member,volume_only,costars_member_roster,,,,Porter Township,PA_estimates_FY2022_6100053321.xlsx,,https://www.emarketplace.state.pa.us/FileDownload.aspx?file=6100053321/Solicitation_3.xlsx&OriginalFileName=4. Exhibit 1 to Specifications - Sodium Chloride Estimates 2021-2022.xlsx,f236d8b2a904717d8ef4ca3cf6697a0b3fbac107500ae535f0281fef25d2182c,2026-09-09T13:15:55,Porter Township,
PA,2022,2021/2022,False,Unattributed,Huntingdon,Statewide Contract,COSTARS,combined,delivered,USD/short ton,75.0,,,,,costars_member,volume_only,costars_member_roster,,,,Shirley Township,PA_estimates_FY2022_6100053321.xlsx,,https://www.emarketplace.state.pa.us/FileDownload.aspx?file=6100053321/Solicitation_3.xlsx&OriginalFileName=4. Exhibit 1 to Specifications - Sodium Chloride Estimates 2021-2022.xlsx,f236d8b2a904717d8ef4ca3cf6697a0b3fbac107500ae535f0281fef25d2182c,2026-09-09T13:15:55,Shirley Township,
PA,2022,2021/2022,False,Unattributed,Huntingdon,Statewide Contract,COSTARS,combined,delivered,USD/short ton,145.0,,,,,costars_member,volume_only,costars_member_roster,,,,Walker Township,PA_estimates_FY2022_6100053321.xlsx,,https://www.emarketplace.state.pa.us/FileDownload.aspx?file=6100053321/Solicitation_3.xlsx&OriginalFileName=4. Exhibit 1 to Specifications - Sodium Chloride Estimates 2021-2022.xlsx,f236d8b2a904717d8ef4ca3cf6697a0b3fbac107500ae535f0281fef25d2182c,2026-09-09T13:15:55,Walker Township,
PA,2022,2021/2022,False,Unattributed,Huntingdon,Statewide Contract,COSTARS,combined,delivered,USD/short ton,0.0,,,,,costars_member,volume_only,costars_member_roster,,,,Tell Township,PA_estimates_FY2022_6100053321.xlsx,,https://www.emarketplace.state.pa.us/FileDownload.aspx?file=6100053321/Solicitation_3.xlsx&OriginalFileName=4. Exhibit 1 to Specifications - Sodium Chloride Estimates 2021-2022.xlsx,f236d8b2a904717d8ef4ca3cf6697a0b3fbac107500ae535f0281fef25d2182c,2026-09-09T13:15:55,Tell Township,
PA,2022,2021/2022,False,Unattributed,Indiana,Statewide Contract,,combined,delivered,USD/short ton,23116.0,,,,,volume_only,volume_only,committed_estimate,17500.0,5516.0,100.0,,PA_estimates_FY2022_6100053321.xlsx,,https://www.emarketplace.state.pa.us/FileDownload.aspx?file=6100053321/Solicitation_3.xlsx&OriginalFileName=4. Exhibit 1 to Specifications - Sodium Chloride Estimates 2021-2022.xlsx,f236d8b2a904717d8ef4ca3cf6697a0b3fbac107500ae535f0281fef25d2182c,2026-09-09T13:15:55,,
PA,2022,2021/2022,False,Unattributed,Indiana,Statewide Contract,COSTARS,combined,delivered,USD/short ton,500.0,,,,,costars_member,volume_only,costars_member_roster,,,,Burrell Township,PA_estimates_FY2022_6100053321.xlsx,,https://www.emarketplace.state.pa.us/FileDownload.aspx?file=6100053321/Solicitation_3.xlsx&OriginalFileName=4. Exhibit 1 to Specifications - Sodium Chloride Estimates 2021-2022.xlsx,f236d8b2a904717d8ef4ca3cf6697a0b3fbac107500ae535f0281fef25d2182c,2026-09-09T13:15:55,Burrell Township,
PA,2022,2021/2022,False,Unattributed,Indiana,Statewide Contract,COSTARS,combined,delivered,USD/short ton,2000.0,,,,,costars_member,volume_only,costars_member_roster,,,,White Township,PA_estimates_FY2022_6100053321.xlsx,,https://www.emarketplace.state.pa.us/FileDownload.aspx?file=6100053321/Solicitation_3.xlsx&OriginalFileName=4. Exhibit 1 to Specifications - Sodium Chloride Estimates 2021-2022.xlsx,f236d8b2a904717d8ef4ca3cf6697a0b3fbac107500ae535f0281fef25d2182c,2026-09-09T13:15:55,White Township,
PA,2022,2021/2022,False,Unattributed,Indiana,Statewide Contract,COSTARS,combined,delivered,USD/short ton,200.0,,,,,costars_member,volume_only,costars_member_roster,,,,West Wheatfield Township,PA_estimates_FY2022_6100053321.xlsx,,https://www.emarketplace.state.pa.us/FileDownload.aspx?file=6100053321/Solicitation_3.xlsx&OriginalFileName=4. Exhibit 1 to Specifications - Sodium Chloride Estimates 2021-2022.xlsx,f236d8b2a904717d8ef4ca3cf6697a0b3fbac107500ae535f0281fef25d2182c,2026-09-09T13:15:55,West Wheatfield Township,
PA,2022,2021/2022,False,Unattributed,Indiana,Statewide Contract,COSTARS,combined,delivered,USD/short ton,200.0,,,,,costars_member,volume_only,costars_member_roster,,,,Rayne Township,PA_estimates_FY2022_6100053321.xlsx,,https://www.emarketplace.state.pa.us/FileDownload.aspx?file=6100053321/Solicitation_3.xlsx&OriginalFileName=4. Exhibit 1 to Specifications - Sodium Chloride Estimates 2021-2022.xlsx,f236d8b2a904717d8ef4ca3cf6697a0b3fbac107500ae535f0281fef25d2182c,2026-09-09T13:15:55,Rayne Township,
PA,2022,2021/2022,False,Unattributed,Indiana,Statewide Contract,COSTARS,combined,delivered,USD/short ton,66.0,,,,,costars_member,volume_only,costars_member_roster,,,,Montgomery Township,PA_estimates_FY2022_6100053321.xlsx,,https://www.emarketplace.state.pa.us/FileDownload.aspx?file=6100053321/Solicitation_3.xlsx&OriginalFileName=4. Exhibit 1 to Specifications - Sodium Chloride Estimates 2021-2022.xlsx,f236d8b2a904717d8ef4ca3cf6697a0b3fbac107500ae535f0281fef25d2182c,2026-09-09T13:15:55,Montgomery Township,
PA,2022,2021/2022,False,Unattributed,Indiana,Statewide Contract,COSTARS,combined,delivered,USD/short ton,30.0,,,,,costars_member,volume_only,costars_member_roster,,,,Marion Center Borough,PA_estimates_FY2022_6100053321.xlsx,,https://www.emarketplace.state.pa.us/FileDownload.aspx?file=6100053321/Solicitation_3.xlsx&OriginalFileName=4. Exhibit 1 to Specifications - Sodium Chloride Estimates 2021-2022.xlsx,f236d8b2a904717d8ef4ca3cf6697a0b3fbac107500ae535f0281fef25d2182c,2026-09-09T13:15:55,Marion Center Borough,
PA,2022,2021/2022,False,Unattributed,Indiana,Statewide Contract,COSTARS,combined,delivered,USD/short ton,375.0,,,,,costars_member,volume_only,costars_member_roster,,,,Indiana University of PA,PA_estimates_FY2022_6100053321.xlsx,,https://www.emarketplace.state.pa.us/FileDownload.aspx?file=6100053321/Solicitation_3.xlsx&OriginalFileName=4. Exhibit 1 to Specifications - Sodium Chloride Estimates 2021-2022.xlsx,f236d8b2a904717d8ef4ca3cf6697a0b3fbac107500ae535f0281fef25d2182c,2026-09-09T13:15:55,Indiana University of PA,
PA,2022,2021/2022,False,Unattributed,Indiana,Statewide Contract,COSTARS,combined,delivered,USD/short ton,25.0,,,,,costars_member,volume_only,costars_member_roster,,,,Indiana County Technology Center,PA_estimates_FY2022_6100053321.xlsx,,https://www.emarketplace.state.pa.us/FileDownload.aspx?file=6100053321/Solicitation_3.xlsx&OriginalFileName=4. Exhibit 1 to Specifications - Sodium Chloride Estimates 2021-2022.xlsx,f236d8b2a904717d8ef4ca3cf6697a0b3fbac107500ae535f0281fef25d2182c,2026-09-09T13:15:55,Indiana County Technology Center,
PA,2022,2021/2022,False,Unattributed,Indiana,Statewide Contract,COSTARS,combined,delivered,USD/short ton,750.0,,,,,costars_member,volume_only,costars_member_roster,,,,Indiana Borough,PA_estimates_FY2022_6100053321.xlsx,,https://www.emarketplace.state.pa.us/FileDownload.aspx?file=6100053321/Solicitation_3.xlsx&OriginalFileName=4. Exhibit 1 to Specifications - Sodium Chloride Estimates 2021-2022.xlsx,f236d8b2a904717d8ef4ca3cf6697a0b3fbac107500ae535f0281fef25d2182c,2026-09-09T13:15:55,Indiana Borough,
PA,2022,2021/2022,False,Unattributed,Indiana,Statewide Contract,COSTARS,combined,delivered,USD/short ton,90.0,,,,,costars_member,volume_only,costars_member_roster,,,,Homer City Borough,PA_estimates_FY2022_6100053321.xlsx,,https://www.emarketplace.state.pa.us/FileDownload.aspx?file=6100053321/Solicitation_3.xlsx&OriginalFileName=4. Exhibit 1 to Specifications - Sodium Chloride Estimates 2021-2022.xlsx,f236d8b2a904717d8ef4ca3cf6697a0b3fbac107500ae535f0281fef25d2182c,2026-09-09T13:15:55,Homer City Borough,
PA,2022,2021/2022,False,Unattributed,Indiana,Statewide Contract,COSTARS,combined,delivered,USD/short ton,50.0,,,,,costars_member,volume_only,costars_member_roster,,,,Green Township,PA_estimates_FY2022_6100053321.xlsx,,https://www.emarketplace.state.pa.us/FileDownload.aspx?file=6100053321/Solicitation_3.xlsx&OriginalFileName=4. Exhibit 1 to Specifications - Sodium Chloride Estimates 2021-2022.xlsx,f236d8b2a904717d8ef4ca3cf6697a0b3fbac107500ae535f0281fef25d2182c,2026-09-09T13:15:55,Green Township,
PA,2022,2021/2022,False,Unattributed,Indiana,Statewide Contract,COSTARS,combined,delivered,USD/short ton,75.0,,,,,costars_member,volume_only,costars_member_roster,,,,Grant Township,PA_estimates_FY2022_6100053321.xlsx,,https://www.emarketplace.state.pa.us/FileDownload.aspx?file=6100053321/Solicitation_3.xlsx&OriginalFileName=4. Exhibit 1 to Specifications - Sodium Chloride Estimates 2021-2022.xlsx,f236d8b2a904717d8ef4ca3cf6697a0b3fbac107500ae535f0281fef25d2182c,2026-09-09T13:15:55,Grant Township,
PA,2022,2021/2022,False,Unattributed,Indiana,Statewide Contract,COSTARS,combined,delivered,USD/short ton,300.0,,,,,costars_member,volume_only,costars_member_roster,,,,East Wheatfield Township,PA_estimates_FY2022_6100053321.xlsx,,https://www.emarketplace.state.pa.us/FileDownload.aspx?file=6100053321/Solicitation_3.xlsx&OriginalFileName=4. Exhibit 1 to Specifications - Sodium Chloride Estimates 2021-2022.xlsx,f236d8b2a904717d8ef4ca3cf6697a0b3fbac107500ae535f0281fef25d2182c,2026-09-09T13:15:55,East Wheatfield Township,
PA,2022,2021/2022,False,Unattributed,Indiana,Statewide Contract,COSTARS,combined,delivered,USD/short ton,70.0,,,,,costars_member,volume_only,costars_member_roster,,,,East Mahoning Township,PA_estimates_FY2022_6100053321.xlsx,,https://www.emarketplace.state.pa.us/FileDownload.aspx?file=6100053321/Solicitation_3.xlsx&OriginalFileName=4. Exhibit 1 to Specifications - Sodium Chloride Estimates 2021-2022.xlsx,f236d8b2a904717d8ef4ca3cf6697a0b3fbac107500ae535f0281fef25d2182c,2026-09-09T13:15:55,East Mahoning Township,
PA,2022,2021/2022,False,Unattributed,Indiana,Statewide Contract,COSTARS,combined,delivered,USD/short ton,50.0,,,,,costars_member,volume_only,costars_member_roster,,,,Clymer Borough,PA_estimates_FY2022_6100053321.xlsx,,https://www.emarketplace.state.pa.us/FileDownload.aspx?file=6100053321/Solicitation_3.xlsx&OriginalFileName=4. Exhibit 1 to Specifications - Sodium Chloride Estimates 2021-2022.xlsx,f236d8b2a904717d8ef4ca3cf6697a0b3fbac107500ae535f0281fef25d2182c,2026-09-09T13:15:55,Clymer Borough,
PA,2022,2021/2022,False,Unattributed,Indiana,Statewide Contract,COSTARS,combined,delivered,USD/short ton,60.0,,,,,costars_member,volume_only,costars_member_roster,,,,Cherryhill Township Supervisors,PA_estimates_FY2022_6100053321.xlsx,,https://www.emarketplace.state.pa.us/FileDownload.aspx?file=6100053321/Solicitation_3.xlsx&OriginalFileName=4. Exhibit 1 to Specifications - Sodium Chloride Estimates 2021-2022.xlsx,f236d8b2a904717d8ef4ca3cf6697a0b3fbac107500ae535f0281fef25d2182c,2026-09-09T13:15:55,Cherryhill Township Supervisors,
